id;ort;count;location;lat;lon
1363;Kietrz;1;Kietrz, gmina Kietrz, powiat głubczycki, województwo opolskie, Polska;50.0796271;18.0021082
1364;Stadthagen;1;Stadthagen, Landkreis Schaumburg, Niedersachsen, 31655, Deutschland;52.3289688;9.2053496
1365;Stadtroda;1;Stadtroda, Saale-Holzland-Kreis, Thüringen, Deutschland;50.8582666;11.7263639
1366;Stadtsulza;1;;;
1367;Kellinghusen;1;Kellinghusen, Steinburg, Schleswig-Holstein, 25548, Deutschland;53.949549;9.7188996
1368;Kasan;1;городской округ Казань, Татарстан, Приволжский федеральный округ, Россия;55.7823547;49.1242266
1369;Steglitz;1;Steglitz, Steglitz-Zehlendorf, Berlin, Deutschland;52.4572569;13.3222865
1370;Karlsburg;1;Karlsburg, Züssow, Vorpommern-Greifswald, Mecklenburg-Vorpommern, Deutschland;53.9728817;13.632929820346675
1371;Kaposvár;1;Kaposvár, Kaposvári járás, Somogy megye, Dél-Dunántúl, Dunántúl, Magyarország;46.3564692;17.7886886
1372;Kandern;1;Kandern, Verwaltungsgemeinschaft Kandern, Landkreis Lörrach, Baden-Württemberg, 79400, Deutschland;47.714697;7.6610865
1373;Sodingen;1;Sodingen, Herne, Nordrhein-Westfalen, 44627, Deutschland;51.53503695;7.249128293567907
1374;Sobótka;1;Sobotka, okres Jičín, Královéhradecký kraj, Severovýchod, 50743, Česko;50.46708565;15.172159342763022
1375;Simmern/Hunsrück;1;Simmern/Hunsrück, Simmern-Rheinböllen, Rhein-Hunsrück-Kreis, Rheinland-Pfalz, 55469, Deutschland;49.9834956;7.5260197
1376;Schweich;1;Schweich, Schweich an der Römischen Weinstraße, Landkreis Trier-Saarburg, Rheinland-Pfalz, 54338, Deutschland;49.8174463;6.7504206
1377;Kupferdreh;1;Kupferdreh, Stadtbezirk VIII, Essen, Nordrhein-Westfalen, 45257, Deutschland;51.3915323;7.0833962
1378;Kufstein;1;Stadt Kufstein, Bezirk Kufstein, Tirol, 6330, Österreich;47.582996;12.1692134
1379;Krumbach (Schwaben);1;Krumbach (Schwaben), Landkreis Günzburg, Bayern, 86381, Deutschland;48.2433959;10.3634009
1380;Krotoschin;1;Krotoszyn, gmina Krotoszyn, powiat krotoszyński, województwo wielkopolskie, 63-700, Polska;51.695926;17.4374158
1381;Kropp;1;Kropp, Kropp-Stapelholm, Schleswig-Flensburg, Schleswig-Holstein, 24848, Deutschland;54.4115609;9.5093382
1382;Schwarzenbek;1;Schwarzenbek, Herzogtum Lauenburg, Schleswig-Holstein, 21493, Deutschland;53.503122;10.4785643
1383;Kronach;1;Kronach, Landkreis Kronach, Bayern, 96317, Deutschland;50.2397846;11.3277669
1384;Kreuz (Ostbahn);1;Krzyż Wielkopolski, gmina Krzyż Wielkopolski, powiat czarnkowsko-trzcianecki, województwo wielkopolskie, 64-761, Polska;52.8796439;16.0141705
1385;Köln-Deutz;1;Deutz, Innenstadt, Köln, Nordrhein-Westfalen, 50679, Deutschland;50.9367586;6.9730461
1386;Seesen;1;Seesen, Landkreis Goslar, Niedersachsen, 38723, Deutschland;51.8905566;10.1703902
1387;Seifhennersdorf;1;Seifhennersdorf, Görlitz, Sachsen, 02782, Deutschland;50.9346533;14.6092022
1388;Königswinter;1;Königswinter, Rhein-Sieg-Kreis, Nordrhein-Westfalen, 53639, Deutschland;50.6739719;7.1930989
1389;Siegburg;1;Siegburg, Rhein-Sieg-Kreis, Nordrhein-Westfalen, 53721, Deutschland;50.7928332;7.2070774
1390;Königsberg, Neumark;1;Chojna, gmina Chojna, powiat gryfiński, województwo zachodniopomorskie, 74-500, Polska;52.9629793;14.4314113
1391;Königsberg i. Bay.;1;1, Königsberg, Groß Elbe, Elbe, Samtgemeinde Baddeckenstedt, Landkreis Wolfenbüttel, Niedersachsen, 38274, Deutschland;52.09214575;10.267825038836357
1392;Köln-Lindenthal;1;Lindenthal, Köln, Nordrhein-Westfalen, Deutschland;50.9359354;6.871246459161802
1393;Kamjanez-Podilskyj;1;Кам’янець-Подільський, Кам'янець-Подільська міська громада, Кам’янець-Подільський район, Хмельницька область, Україна;48.6784597;26.5852225
1394;Kalkar;1;Kalkar, Kreis Kleve, Nordrhein-Westfalen, 47546, Deutschland;51.7388793;6.2927546
1395;Hamburg- Sankt Georg;1;St. Georg, Hamburg-Mitte, Hamburg, 20099, Deutschland;53.5571491;10.0142558
1396;Kalisz Pomorski;1;Kalisz Pomorski, gmina Kalisz Pomorski, powiat drawski, województwo zachodniopomorskie, 78-540, Polska;53.2981616;15.9059903
1397;Hohnstein;1;Hohnstein, Sächsische Schweiz-Osterzgebirge, Sachsen, 01848, Deutschland;50.9797836;14.1111221
1398;Hohenmölsen;1;Hohenmölsen, Burgenlandkreis, Sachsen-Anhalt, 06679, Deutschland;51.1573976;12.0981844
1399;Hohenlimburg;1;Hohenlimburg, Hagen, Nordrhein-Westfalen, 58119, Deutschland;51.347413849999995;7.569084715363729
1400;Hofgeismar;1;Hofgeismar, Landkreis Kassel, Hessen, 34369, Deutschland;51.4997017;9.379913531820963
1401;Subotica;1;Суботица, Град Суботица, Севернобачки управни округ, Војводина, 24000, Србија;46.1000129;19.6640974
1402;Hilpoltstein;1;Hilpoltstein, Landkreis Roth, Bayern, 91161, Deutschland;49.188964;11.1892243
1403;Sulików;1;Sulików, gmina Sulików, powiat zgorzelecki, województwo dolnośląskie, 59-975, Polska;51.0769746;15.0649842
1404;Sundern (Sauerland);1;Hagen (Sauerland), Sundern, Hochsauerlandkreis, Nordrhein-Westfalen, Deutschland;51.2611136;7.9596971
1405;Herdecke;1;Herdecke, Ennepe-Ruhr-Kreis, Nordrhein-Westfalen, 58313, Deutschland;51.4001119;7.4330062
1406;Helsingborg;1;Helsingborg, Helsingborgs kommun, Skåne län, 252 68, Sverige;56.0441984;12.7040684
1407;Hellerau;1;Hellerau, Klotzsche, Dresden, Sachsen, 01109, Deutschland;51.1126122;13.7595615
1408;Hellenthal;1;Hellenthal, Kreis Euskirchen, Nordrhein-Westfalen, 53940, Deutschland;50.490997;6.435434
1409;Prag-Žižkov;1;Žižkov, Hlavní město Praha, Praha, Česko;50.0810541;14.4549172
1410;Haynau;1;Chojnów, powiat legnicki, województwo dolnośląskie, 59-225, Polska;51.2722138;15.939385448695303
1411;Šabac;1;Шабац, Град Шабац, Мачвански управни округ, Централна Србија, 15000, Србија;44.7571535;19.6953972
1412;Tachau;1;Tachov, okres Tachov, Plzeňský kraj, Jihozápad, 34701, Česko;49.7955449;12.6329861
1413;Taganrog;1;городской округ Таганрог, Ростовская область, Южный федеральный округ, Россия;47.2153657;38.9285216
1414;Horb am Neckar;1;Horb am Neckar, Verwaltungsgemeinschaft Horb am Neckar, Landkreis Freudenstadt, Baden-Württemberg, Deutschland;48.4447943;8.6914794
1415;Horn;1;Hoorn, Noord-Holland, Nederland;52.622545450000004;5.067726588147824
1416;Höchst;1;Höchst, West, Frankfurt am Main, Hessen, 65926, Deutschland;50.0995118;8.5452956
1417;Jekaterinoslaw;1;;;
1418;Stellenbosch;1;Stellenbosch, Cape Winelands District Municipality, Western Cape, South Africa;-33.934444;18.869167
1419;Kahla (Thür);1;Kahla (Thür), Ölwiesenweg, Kahla, Saale-Holzland-Kreis, Thüringen, 07768, Deutschland;50.8088861;11.5891683
1420;Jönköping;1;Jönköping, Jönköpings kommun, Jönköpings län, 55186, Sverige;57.7825634;14.165719
1421;Johannisberg;1;Pisz, gmina Pisz, powiat piski, województwo warmińsko-mazurskie, 12-200, Polska;53.6294943;21.8098191
1422;Jerusalem;1;ירושלים, נפת ירושלים, מחוז ירושלים, ישראל;31.79592425;35.21198075969497
1423;Sterkrade;1;Sterkrade, Oberhausen, Nordrhein-Westfalen, Deutschland;51.532677899999996;6.827714841847671
1424;Steyr;1;Steyr, Oberösterreich, 4400, Österreich;48.0390046;14.4191276
1425;Jägerndorf;1;Krnov, okres Bruntál, Moravskoslezský kraj, Moravskoslezsko, 79401, Česko;50.089894;17.7040842
1426;Hranice;1;Hranice, okres Přerov, Olomoucký kraj, Střední Morava, Česko;49.5481764;17.7347407
1427;Interlaken;1;Interlaken, Verwaltungskreis Interlaken-Oberhasli, Verwaltungsregion Oberland, Bern/Berne, 3800, Schweiz/Suisse/Svizzera/Svizra;46.6855231;7.8585139
1428;Strausberg;1;Strausberg, Märkisch-Oderland, Brandenburg, Deutschland;52.5814009;13.8833952
1429;Stráž;1;Stráž, okres Domažlice, Plzeňský kraj, Jihozápad, Česko;49.4148482;12.9125155
1430;Stryy;1;;;
1431;Immenstadt i. Allgäu;1;Immenstadt im Allgäu, Landkreis Oberallgäu, Bayern, 87509, Deutschland;47.561006;10.2201663
1432;Ilfeld;1;Ilfeld, Harztor, Landkreis Nordhausen, Thüringen, Deutschland;51.60673775;10.809163231699248
1433;Hückeswagen;1;Hückeswagen, Oberbergischer Kreis, Nordrhein-Westfalen, Deutschland;51.1504872;7.3413999
1434;Hämeenlinna;1;Hämeenlinna, Hämeenlinnan seutukunta, Kanta-Häme, Etelä-Suomen aluehallintovirasto, Manner-Suomi, Suomi / Finland;60.9948584;24.46654
